,room_type_Entire home/apt,accommodates,gym,bedrooms,dishwasher,kitchen,longitude,room_type_Hotel room,latitude,refrigerator,cable_tv,pool,neighbourhood_Near North Side,reviews_per_month,neighbourhood_Albany Park,indoor_fireplace,minimum_nights,calculated_host_listings_count,availability_365,iron,neighbourhood_Loop,washer,room_type_Shared room,review_scores_rating,number_of_reviews,neighbourhood_Lincoln Park,neighbourhood_Washington Park,heating,hair_dryer,stove,neighbourhood_Lake View,neighbourhood_Logan Square,neighbourhood_Near West Side,room_type_Private room,maximum_nights,neighbourhood_East Garfield Park,hot_water,microwave,neighbourhood_South Chicago,neighbourhood_Uptown,neighbourhood_Belmont Cragin,neighbourhood_Oakland,neighbourhood_Englewood,neighbourhood_New City,neighbourhood_Austin,dryer,neighbourhood_Dunning
5384,1,1.3862943611198906,0,2.0,1,1,-87.65753000000001,0,41.94996,1,0,0,0,1.791759469228055,0,0,0.6931471805599453,2.0794415416798357,354,1,0,1,0,1.541159071680806,1.791759469228055,0,0,1,1,1,1,0,0,0,7.025538314638521,0,2,1,0,0,0,0,0,0,0,2,0
5385,0,0.0,0,1.0,1,1,-87.71382,0,41.87737,1,0,0,0,1.9615022438151495,0,0,1.0986122886681098,1.3862943611198906,68,1,0,1,0,1.6094379124341003,2.1972245773362196,0,0,1,1,1,0,0,0,1,7.025538314638521,1,1,1,0,0,0,0,0,0,0,2,0
5386,0,1.0986122886681098,0,1.0,0,1,-87.65887,0,41.85993,0,0,0,0,-0.4780358009429998,0,0,0.0,1.6094379124341003,332,1,0,1,0,0.9820784724121582,1.0986122886681098,0,0,1,0,0,0,0,1,1,7.025538314638521,0,0,0,0,0,0,0,0,0,0,1,0
5387,1,0.6931471805599453,0,1.0,1,1,-87.67748,0,41.95231,1,0,0,0,1.3217558399823195,0,0,0.6931471805599453,2.0794415416798357,360,1,0,0,0,1.541159071680806,2.1972245773362196,0,0,1,1,1,0,0,0,0,7.025538314638521,0,2,1,0,0,0,0,0,0,0,2,0
5388,1,0.6931471805599453,0,1.0,1,1,-87.67756,0,41.95257,1,0,0,0,1.5789787049493917,0,0,0.6931471805599453,2.0794415416798357,361,1,0,1,0,1.472472057360943,2.3978952727983707,0,0,1,1,1,0,0,0,0,7.025538314638521,0,2,1,0,0,0,0,0,0,0,2,0
5389,1,1.9459101490553132,0,2.0,1,1,-87.65651,0,41.9517,1,0,0,0,1.430311246536665,0,0,0.0,2.0794415416798357,341,1,0,1,0,1.3635373739972745,2.3978952727983707,0,0,1,1,1,1,0,0,0,7.025538314638521,0,2,1,0,0,0,0,0,0,0,2,0
5390,1,0.6931471805599453,1,1.0,1,1,-87.62311,0,41.86707,1,0,1,0,-4.605170185988091,0,0,3.4011973816621555,5.560681631015528,335,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5391,1,1.3862943611198906,0,3.0,1,1,-87.61440999999999,0,41.778059999999996,1,1,0,0,0.5364933705145685,0,0,0.6931471805599453,0.0,164,1,0,0,0,1.6094379124341003,2.0794415416798357,0,0,1,1,1,0,0,0,0,1.9459101490553132,0,1,1,0,0,0,0,0,0,0,1,0
5392,1,2.4849066497880004,0,4.0,1,1,-87.63282,0,41.89987,1,1,0,1,-4.605170185988091,0,1,0.0,1.3862943611198906,307,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5393,0,0.6931471805599453,0,1.0,0,1,-87.63274,0,41.78866,0,0,0,0,0.37843643572024505,0,0,1.791759469228055,2.0794415416798357,59,1,0,0,0,1.6094379124341003,0.6931471805599453,0,0,1,1,0,0,0,0,1,4.499809670330265,0,0,0,0,0,0,0,1,0,0,2,0
5394,1,1.3862943611198906,1,2.0,1,1,-87.623108,0,41.867065000000004,1,0,1,0,-4.605170185988091,0,0,3.4011973816621555,5.560681631015528,328,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5395,1,0.6931471805599453,1,2.0,1,1,-87.623108,0,41.867065000000004,1,0,1,0,-4.605170185988091,0,0,3.4011973816621555,5.560681631015528,312,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5396,1,1.3862943611198906,0,2.0,1,1,-87.65255,0,41.9447,1,0,0,0,1.791759469228055,0,0,0.6931471805599453,1.3862943611198906,276,1,0,1,0,1.6094379124341003,1.791759469228055,0,0,1,1,1,1,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5397,1,1.791759469228055,0,3.0,1,1,-87.65255,0,41.9447,1,1,0,0,1.075002423028976,0,0,0.6931471805599453,1.3862943611198906,283,1,0,1,0,1.6094379124341003,1.3862943611198906,0,0,1,1,1,1,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5398,1,1.791759469228055,0,3.0,1,1,-87.65255,0,41.9447,1,1,0,0,1.6582280766035324,0,1,0.6931471805599453,1.3862943611198906,283,1,0,1,0,1.6094379124341003,1.9459101490553132,0,0,1,1,1,1,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5399,1,1.6094379124341003,0,3.0,0,1,-87.6021,0,41.8028,1,0,0,0,-0.31471074483970024,0,0,3.4011973816621555,2.5649493574615367,314,1,0,1,0,1.6094379124341003,0.0,0,0,1,1,0,0,0,0,0,7.025538314638521,0,2,1,0,0,0,0,0,0,0,2,0
5400,1,1.3862943611198906,0,2.0,0,1,-87.67238,0,41.96567,0,0,0,0,1.355835153635182,0,0,0.6931471805599453,0.0,76,0,0,1,0,1.599387576580599,2.9444389791664403,0,0,1,0,0,0,0,0,0,7.025538314638521,0,1,0,0,1,0,0,0,0,0,1,0
5401,1,0.6931471805599453,1,1.0,0,0,-87.62631999999999,0,41.896209999999996,0,0,1,1,-0.527632742082372,0,0,2.995732273553991,0.0,78,1,0,0,0,1.6094379124341003,0.6931471805599453,0,0,1,1,0,0,0,0,0,7.025538314638521,0,0,0,0,0,0,0,0,0,0,1,0
5402,1,2.0794415416798357,0,4.0,1,1,-87.68204,0,41.937529999999995,1,0,0,0,2.382320061012899,0,0,0.6931471805599453,2.833213344056216,257,0,0,1,0,1.5789787049493917,2.5649493574615367,0,0,1,0,1,0,0,0,0,5.886104031450156,0,1,1,0,0,0,0,0,0,0,1,0
5403,1,2.772588722239781,0,4.0,1,1,-87.64123000000001,0,41.93825,1,0,0,0,0.9820784724121582,0,1,0.6931471805599453,0.6931471805599453,257,1,0,1,0,1.6094379124341003,2.4849066497880004,0,0,1,1,1,1,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5404,1,2.302585092994046,0,4.0,1,1,-87.74847,0,41.947959999999995,1,1,0,0,0.4054651081081644,0,0,1.0986122886681098,0.0,19,1,0,0,0,1.4562867329399256,1.9459101490553132,0,0,1,1,1,0,0,0,0,7.025538314638521,0,2,1,0,0,0,0,0,0,0,1,0
5405,0,0.0,0,2.0,1,1,-87.62720999999999,0,41.87225,1,0,0,0,-4.605170185988091,0,0,0.0,0.0,0,0,1,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,1,0,0,0,1,3.4011973816621555,0,2,1,0,0,0,0,0,0,0,1,0
5406,1,1.791759469228055,0,2.0,0,0,-87.67019,0,41.952740000000006,1,0,0,0,1.0986122886681098,0,0,0.0,0.0,30,1,0,1,0,1.4883995840570443,2.6390573296152584,0,0,1,1,0,1,0,0,0,3.4011973816621555,0,2,1,0,0,0,0,0,0,0,2,0
5407,1,2.772588722239781,0,1.0,0,1,-87.5544,0,41.760090000000005,0,0,0,0,-0.8915981192837836,0,0,0.0,1.3862943611198906,361,1,0,1,0,1.6094379124341003,0.6931471805599453,0,0,1,1,0,0,0,0,0,5.8998973535824915,0,1,0,0,0,0,0,0,0,0,2,0
5408,1,0.6931471805599453,0,1.0,1,1,-87.65223,0,41.92562,1,0,0,0,1.958685340544036,0,0,0.6931471805599453,0.0,92,1,0,1,0,1.5303947050936475,2.5649493574615367,1,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5409,1,0.6931471805599453,1,1.0,1,1,-87.623108,0,41.867065000000004,1,0,1,0,-4.605170185988091,0,0,3.4011973816621555,5.560681631015528,341,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5410,1,1.3862943611198906,1,2.0,1,1,-87.623108,0,41.867065000000004,1,0,1,0,-4.605170185988091,0,0,3.4011973816621555,5.560681631015528,283,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5411,1,1.3862943611198906,0,2.0,1,1,-87.68528,0,41.8947,1,0,0,0,-4.605170185988091,0,0,0.0,0.0,0,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,1,0,0,0,0,5.8998973535824915,0,1,0,0,0,0,0,0,0,0,2,0
5412,0,1.3862943611198906,0,1.0,0,1,-87.67067,0,41.97104,0,0,0,0,-4.605170185988091,0,0,1.791759469228055,0.6931471805599453,152,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,0,1,7.025538314638521,0,0,0,0,1,0,0,0,0,0,2,0
5413,1,1.0986122886681098,1,2.0,1,1,-87.62664000000001,0,41.89525,1,1,1,1,0.0,0,0,3.4011973816621555,1.0986122886681098,59,1,0,1,0,1.6094379124341003,0.0,0,0,1,1,1,0,0,0,0,4.787491742782046,0,1,1,0,0,0,0,0,0,0,2,0
5414,1,2.302585092994046,0,4.0,1,1,-87.66278,0,41.99756,1,1,0,0,-4.605170185988091,0,0,0.6931471805599453,0.0,159,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,1,0,0,0,0,2.6390573296152584,0,3,1,0,0,0,0,0,0,0,2,0
5415,1,0.6931471805599453,0,1.0,0,1,-87.70954,0,41.91888,0,0,0,0,0.8960880245566357,0,0,0.0,0.0,16,1,0,1,0,1.6094379124341003,2.0794415416798357,0,0,1,1,0,0,1,0,0,7.025538314638521,0,0,0,0,0,0,0,0,0,0,2,0
5416,1,1.3862943611198906,1,1.0,1,1,-87.63396,0,41.892179999999996,1,1,1,1,0.636576829071551,0,0,1.0986122886681098,2.3978952727983707,178,1,0,1,0,1.5040773967762742,1.791759469228055,0,0,1,0,1,0,0,0,0,5.298317366548036,0,0,1,0,0,0,0,0,0,0,1,0
5417,1,0.6931471805599453,1,2.0,1,1,-87.623108,0,41.867065000000004,1,0,1,0,-4.605170185988091,0,0,3.4011973816621555,5.560681631015528,248,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5418,1,1.6094379124341003,0,3.0,0,0,-87.71701999999999,0,41.91427,0,0,0,0,-4.605170185988091,0,0,0.0,0.0,66,1,0,0,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,1,0,0,3.4011973816621555,0,2,1,0,0,0,0,0,0,0,1,0
5419,1,1.3862943611198906,0,2.0,0,1,-87.6084,0,41.8618,0,0,0,0,0.0,0,0,0.0,0.0,300,0,0,0,0,1.6094379124341003,0.0,0,0,1,0,0,0,0,0,0,5.19295685089021,0,1,0,0,0,0,0,0,0,0,0,0
5420,1,1.791759469228055,0,2.0,1,1,-87.63557,0,41.90919,1,0,0,1,1.423108334242607,0,0,0.0,0.0,313,1,0,1,0,1.5973653311998313,2.8903717578961645,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5421,1,0.6931471805599453,1,2.0,1,1,-87.62607,0,41.90899,1,0,0,1,-0.8675005677047231,0,0,3.044522437723423,0.6931471805599453,13,0,0,1,0,1.6094379124341003,0.0,0,0,1,0,1,0,0,0,0,3.295836866004329,0,0,1,0,0,0,0,0,0,0,1,0
5422,0,0.6931471805599453,1,1.0,0,1,-87.62441,0,41.87227,0,0,0,0,1.766441661243765,0,0,0.0,0.0,1,1,1,1,0,1.6094379124341003,2.0794415416798357,0,0,1,1,0,0,0,0,1,7.025538314638521,0,1,0,0,0,0,0,0,0,0,2,0
5423,0,0.0,0,1.0,0,1,-87.81175999999999,0,41.93477,0,0,0,0,-4.605170185988091,0,0,0.0,0.0,179,0,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,0,0,0,0,0,1,1.9459101490553132,0,1,0,0,0,0,0,0,0,0,1,1
5424,1,2.302585092994046,0,4.0,1,1,-87.67239000000001,0,41.90164,1,0,0,0,0.43178241642553783,0,1,1.0986122886681098,0.0,312,1,0,1,0,1.6094379124341003,1.3862943611198906,0,0,1,1,1,0,0,0,0,4.787491742782046,0,1,1,0,0,0,0,0,0,0,2,0
5425,1,0.6931471805599453,0,1.0,1,1,-87.65186,0,41.934290000000004,1,0,0,0,1.6272778305624314,0,0,0.6931471805599453,3.1354942159291497,355,1,0,1,0,1.4655675420143985,2.1972245773362196,0,0,1,1,1,1,0,0,0,6.906754778648554,0,2,1,0,0,0,0,0,0,0,2,0
5426,1,1.6094379124341003,0,2.0,0,1,-87.74035,0,41.781729999999996,0,0,0,0,-1.4271163556401458,0,0,1.3862943611198906,1.9459101490553132,121,1,0,1,0,1.6094379124341003,0.0,0,0,1,1,0,0,0,0,0,7.025538314638521,0,0,0,0,0,0,0,0,0,0,2,0
5427,1,0.6931471805599453,0,1.0,0,1,-87.61986999999999,0,41.90106,0,0,0,1,-4.605170185988091,0,0,0.6931471805599453,0.6931471805599453,6,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,0,0,7.025538314638521,0,1,0,0,0,0,0,0,0,0,2,0
5428,1,0.6931471805599453,0,2.0,0,1,-87.67048,0,41.94048,1,0,0,0,0.5306282510621704,0,0,0.6931471805599453,2.6390573296152584,352,1,0,1,0,1.4655675420143985,1.791759469228055,0,0,1,1,1,1,0,0,0,7.025538314638521,0,2,0,0,0,0,0,0,0,0,2,0
5429,1,1.791759469228055,0,2.0,1,1,-87.69336,0,41.89479,1,0,0,0,1.682688374173693,0,0,1.0986122886681098,1.0986122886681098,61,1,0,0,0,1.5195132049061133,2.6390573296152584,0,0,1,1,1,0,0,0,0,2.6390573296152584,0,1,0,0,0,0,0,0,0,0,1,0
5430,1,0.6931471805599453,1,1.0,1,1,-87.623108,0,41.867065000000004,1,0,1,0,-4.605170185988091,0,0,3.4011973816621555,5.560681631015528,328,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5431,1,0.6931471805599453,1,1.0,1,1,-87.623108,0,41.867065000000004,1,0,1,0,-4.605170185988091,0,0,3.4011973816621555,5.560681631015528,258,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5432,1,0.6931471805599453,0,2.0,0,1,-87.69312,0,41.9969,1,0,0,0,0.8020015854720274,0,0,0.6931471805599453,1.3862943611198906,254,1,0,0,0,1.534714366238164,2.3978952727983707,0,0,1,1,0,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
5433,1,1.0986122886681098,1,2.0,0,0,-87.64636,0,41.94341,0,1,0,0,0.01980262729617973,0,0,0.0,0.6931471805599453,24,1,0,0,0,1.4469189829363254,1.3862943611198906,0,0,1,1,0,1,0,0,0,3.4011973816621555,0,1,1,0,0,0,0,0,0,0,1,0
5434,1,0.6931471805599453,0,1.0,1,1,-87.67537,0,41.952529999999996,1,0,0,0,2.030776369698555,0,0,0.6931471805599453,2.0794415416798357,345,1,0,1,0,1.4906543764441336,2.772588722239781,0,0,1,1,1,0,0,0,0,6.906754778648554,0,2,1,0,0,0,0,0,0,0,2,0
5435,1,1.791759469228055,0,1.0,1,1,-87.62746,0,41.86851,1,0,0,0,1.7083778602890038,0,0,0.6931471805599453,0.0,302,1,1,1,0,1.5912739418064292,3.1354942159291497,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5436,1,1.3862943611198906,0,2.0,1,1,-87.65059000000001,0,41.93977,1,0,0,0,1.4701758451005926,0,0,0.6931471805599453,3.1780538303479458,346,1,0,1,0,1.4398351280479205,2.1972245773362196,0,0,1,1,1,1,0,0,0,6.906754778648554,0,2,1,0,0,0,0,0,0,0,2,0
5437,0,0.6931471805599453,0,1.0,0,1,-87.69954,0,41.933009999999996,0,0,0,0,-4.605170185988091,0,0,0.0,0.0,85,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,0,1,1.791759469228055,0,0,0,0,0,0,0,0,0,0,2,0
5438,0,0.6931471805599453,0,1.0,0,1,-87.73608,0,41.91884,1,0,0,0,-0.7550225842780328,0,0,0.0,0.6931471805599453,179,1,0,0,0,1.6094379124341003,0.6931471805599453,0,0,1,1,1,0,0,0,1,7.025538314638521,0,2,0,0,0,0,0,0,0,0,1,0
5439,1,0.6931471805599453,1,1.0,1,1,-87.62798000000001,0,41.870470000000005,1,0,0,0,0.8586616190375187,0,1,0.0,0.0,262,1,1,1,0,1.6094379124341003,2.3978952727983707,0,0,1,0,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
5440,1,1.791759469228055,0,2.0,1,1,-87.64263000000001,0,41.93038,1,0,0,0,0.0,0,1,1.3862943611198906,0.0,127,1,0,1,0,1.6094379124341003,0.0,1,0,1,1,1,0,0,0,0,3.332204510175204,0,1,1,0,0,0,0,0,0,0,2,0
5441,1,1.791759469228055,1,3.0,1,1,-87.623108,0,41.867065000000004,1,0,1,0,-4.605170185988091,0,0,3.4011973816621555,5.560681631015528,239,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5442,1,1.3862943611198906,0,2.0,0,0,-87.67783,0,41.93781,1,0,0,0,0.7371640659767196,0,1,0.6931471805599453,0.0,106,1,0,0,0,1.5851452198650557,2.0794415416798357,0,0,1,1,0,0,0,0,0,2.6390573296152584,0,2,0,0,0,0,0,0,0,0,1,0
5443,1,1.791759469228055,0,3.0,0,1,-87.71405,0,41.88469,0,0,0,0,-0.342490308946776,0,1,0.6931471805599453,0.0,324,0,0,1,0,1.6094379124341003,0.0,0,0,1,0,0,0,0,0,0,7.025538314638521,1,1,0,0,0,0,0,0,0,0,1,0
5444,0,0.0,0,1.0,0,1,-87.6819,0,41.88143,0,0,0,0,-0.13926206733350766,0,0,2.6390573296152584,1.3862943611198906,206,1,0,1,0,1.6094379124341003,1.0986122886681098,0,0,1,0,0,0,0,1,1,4.499809670330265,0,0,1,0,0,0,0,0,0,0,1,0
5445,1,0.6931471805599453,0,1.0,0,1,-87.65092,0,41.87928,0,0,0,0,-1.0216512475319814,0,0,0.6931471805599453,0.0,0,1,0,1,0,1.6094379124341003,0.0,0,0,1,1,0,0,0,1,0,7.025538314638521,0,0,0,0,0,0,0,0,0,0,2,0
5446,1,2.0794415416798357,0,3.0,1,1,-87.71457,0,41.928509999999996,1,0,0,0,1.1378330018213911,0,0,0.6931471805599453,0.0,60,1,0,1,0,1.6094379124341003,2.5649493574615367,0,0,1,1,1,0,1,0,0,3.044522437723423,0,2,1,0,0,0,0,0,0,0,2,0
5447,1,2.302585092994046,0,4.0,1,1,-87.66741,0,41.9677,1,1,0,0,1.2383742310432684,0,0,0.6931471805599453,2.4849066497880004,321,1,0,1,0,1.5129270120532565,2.5649493574615367,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,1,0,0,0,0,0,2,0
5448,1,2.0794415416798357,0,3.0,1,1,-87.66609,0,41.9675,1,1,0,0,0.8020015854720274,0,0,0.6931471805599453,2.4849066497880004,319,1,0,1,0,1.4883995840570443,1.9459101490553132,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,1,0,0,0,0,0,2,0
5449,0,0.6931471805599453,1,2.0,0,1,-87.65671,0,41.86087,0,0,0,0,-4.605170185988091,0,1,0.0,0.0,0,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,1,1,4.0943445622221,0,1,0,0,0,0,0,0,0,0,2,0
5450,1,1.3862943611198906,0,1.0,0,1,-87.63231,0,41.910379999999996,0,0,0,1,-4.605170185988091,0,0,3.4011973816621555,3.871201010907891,364,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,0,0,7.025538314638521,0,0,0,0,0,0,0,0,0,0,2,0
5451,1,1.791759469228055,0,2.0,1,1,-87.70439,0,41.91468,1,0,0,0,-4.605170185988091,0,0,0.6931471805599453,2.833213344056216,323,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,1,0,1,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5452,1,1.3862943611198906,0,1.0,0,1,-87.70622,0,41.91404,1,0,0,0,1.4929040961781488,0,0,0.6931471805599453,2.833213344056216,324,1,0,1,0,1.5871923034867805,2.9444389791664403,0,0,1,1,1,0,1,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5453,1,1.3862943611198906,0,1.0,1,1,-87.69218000000001,0,41.97527,1,0,0,0,-1.2378743560016174,0,0,0.6931471805599453,0.0,67,0,0,0,0,1.6094379124341003,0.0,0,0,1,1,1,0,0,0,0,7.025538314638521,0,0,1,0,0,0,0,0,0,0,1,0
5454,1,1.3862943611198906,0,3.0,0,1,-87.57111,0,41.76511,0,0,0,0,-0.7550225842780328,0,1,0.6931471805599453,0.0,360,0,0,1,0,0.0,0.6931471805599453,0,0,1,1,0,0,0,0,0,1.9459101490553132,0,0,0,0,0,0,0,0,0,0,2,0
5455,1,2.772588722239781,0,1.0,0,0,-87.55457,0,41.75795,0,0,0,0,0.14842000511827322,0,0,0.0,0.6931471805599453,357,1,0,0,0,1.5260563034950492,1.6094379124341003,0,0,1,1,0,0,0,0,0,7.025538314638521,0,0,0,0,0,0,0,0,0,0,1,0
5456,1,2.4849066497880004,0,4.0,1,1,-87.67031999999999,0,41.892559999999996,1,1,0,0,1.43746264769429,0,0,0.6931471805599453,2.4849066497880004,309,1,0,1,0,1.572773928062509,2.833213344056216,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5457,1,1.0986122886681098,0,1.0,1,1,-87.65165999999999,0,41.95531,0,0,0,0,1.2919836816486494,0,0,0.0,1.791759469228055,311,1,0,1,0,1.5238800240724537,2.833213344056216,0,0,1,1,1,0,0,0,0,7.025538314638521,0,2,1,0,1,0,0,0,0,0,2,0
5458,1,0.6931471805599453,1,1.0,1,1,-87.62664000000001,0,41.89525,1,1,1,1,-1.0216512475319814,0,0,3.4011973816621555,1.0986122886681098,94,1,0,1,0,1.6094379124341003,0.0,0,0,1,1,1,0,0,0,0,5.19295685089021,0,1,1,0,0,0,0,0,0,0,2,0
5459,1,1.791759469228055,1,2.0,1,1,-87.62663,0,41.88619,1,1,1,0,2.805176911832933,0,0,1.3862943611198906,2.1972245773362196,293,1,1,1,0,1.547562508716013,3.295836866004329,0,0,1,1,1,0,0,0,0,7.025538314638521,0,2,1,0,0,0,0,0,0,0,2,0
5460,1,1.0986122886681098,1,1.0,1,1,-87.62664000000001,0,41.89525,1,1,2,1,-0.5978370007556204,0,0,3.4011973816621555,2.9444389791664403,0,1,0,1,0,1.6094379124341003,0.0,0,0,1,1,1,0,0,0,0,5.8998973535824915,0,1,1,0,0,0,0,0,0,0,2,0
5461,0,0.6931471805599453,0,1.0,1,1,-87.71112,0,41.95646,1,0,0,0,0.598836501088704,0,0,1.3862943611198906,2.0794415416798357,98,1,0,1,0,1.6094379124341003,0.6931471805599453,0,0,1,1,1,0,0,0,1,7.025538314638521,0,2,1,0,0,0,0,0,0,0,2,0
5462,0,0.0,0,1.0,0,1,-87.72711,0,41.94305,1,0,0,0,-0.8915981192837836,0,0,1.0986122886681098,2.3978952727983707,313,1,0,1,0,1.6094379124341003,0.0,0,0,1,1,1,0,0,0,1,7.025538314638521,0,1,0,0,0,0,0,0,0,0,2,0
5463,1,2.4849066497880004,0,3.0,1,1,-87.72021,0,41.92021,1,0,0,0,1.3912819026309295,0,0,0.6931471805599453,0.6931471805599453,319,0,0,1,0,1.572773928062509,2.833213344056216,0,0,1,1,1,0,1,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5464,1,0.6931471805599453,0,1.0,0,1,-87.76337,0,41.883,1,0,0,0,-4.605170185988091,0,0,0.0,0.0,326,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,0,1,0,0,0,0,7.025538314638521,0,1,0,0,0,0,0,0,0,1,1,0
5465,1,1.3862943611198906,0,1.0,0,1,-87.64384,0,41.928259999999995,1,0,0,0,2.225704048658088,0,1,0.0,0.0,93,0,0,0,0,1.4996230464268938,3.044522437723423,1,0,1,0,1,0,0,0,0,7.025538314638521,0,1,0,0,0,0,0,0,0,0,0,0
5466,1,0.6931471805599453,0,1.0,1,1,-87.6498,0,41.955259999999996,1,0,0,0,1.572773928062509,0,0,0.0,1.6094379124341003,245,1,0,1,0,1.6094379124341003,2.1972245773362196,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,1,0,0,0,0,0,2,0
5467,1,1.791759469228055,0,2.0,1,1,-87.65720999999999,0,41.94977,1,0,0,0,1.3217558399823195,0,1,0.6931471805599453,0.6931471805599453,305,1,0,1,0,1.5810384379124025,2.6390573296152584,0,0,1,1,1,1,0,0,0,3.4011973816621555,0,1,1,0,0,0,0,0,0,0,2,0
5468,1,1.3862943611198906,1,1.0,0,1,-87.63165,0,41.897690000000004,0,0,1,1,-0.31471074483970024,0,1,3.4011973816621555,1.791759469228055,274,1,0,1,0,1.6094379124341003,0.0,0,0,1,1,0,0,0,0,0,7.025538314638521,0,1,0,0,0,0,0,0,0,0,2,0
5469,1,1.3862943611198906,0,2.0,0,1,-87.69423,0,41.90356,1,0,0,0,0.9783261227936078,0,0,0.6931471805599453,2.0794415416798357,52,0,0,0,0,1.451613827240533,2.3978952727983707,0,0,1,1,0,0,0,0,0,7.025538314638521,0,0,1,0,0,0,0,0,0,0,1,0
5470,1,1.3862943611198906,1,1.0,0,1,-87.61910999999999,0,41.88628,0,0,1,0,-4.605170185988091,0,1,3.4657359027997265,1.791759469228055,343,1,1,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,0,0,7.025538314638521,0,1,0,0,0,0,0,0,0,0,2,0
5471,1,0.6931471805599453,1,1.0,1,1,-87.631721,0,41.896786,1,0,0,1,-4.605170185988091,0,0,3.4011973816621555,5.560681631015528,315,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5472,1,0.6931471805599453,1,1.0,1,1,-87.631721,0,41.896786,1,0,0,1,-4.605170185988091,0,0,3.4011973816621555,5.560681631015528,348,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
5473,1,1.791759469228055,1,2.0,1,1,-87.63606,0,41.89182,1,1,1,1,1.6094379124341003,0,0,0.6931471805599453,1.6094379124341003,172,1,0,1,0,1.5260563034950492,1.6094379124341003,0,0,1,1,1,0,0,0,0,5.298317366548036,0,1,1,0,0,0,0,0,0,0,2,0
